id,batch_id,arm_id,pi
47254,2964,6,0.25121000000000004
47256,2964,8,0.37988000000000005
47258,2964,10,0.6427100000000001
47221,2962,5,0.16216
47222,2962,6,0.24411
47223,2962,7,0.24411
47224,2962,8,0.36892
47225,2962,9,0.42844000000000004
47226,2962,10,0.6194900000000001
47227,2962,11,0.6195200000000001
47228,2962,12,0.6220600000000001
47229,2962,13,0.6276600000000001
47230,2962,14,0.7711300000000001
47231,2962,15,0.7876700000000001
47232,2962,16,1.0
47233,2963,1,8e-05
47235,2963,3,0.07597
47237,2963,5,0.16227999999999998
47239,2963,7,0.24585999999999997
47241,2963,9,0.43318999999999996
47243,2963,11,0.6311599999999999
47245,2963,13,0.63979
47247,2963,15,0.80143
47249,2964,1,6e-05
47251,2964,3,0.07738
47253,2964,5,0.16593000000000002
47255,2964,7,0.25121000000000004
47257,2964,9,0.44251000000000007
47259,2964,11,0.6427200000000001
47261,2964,13,0.6517600000000001
47263,2964,15,0.8150400000000001
47266,2965,2,0.07782
47268,2965,4,0.16513
47270,2965,6,0.24969
47272,2965,8,0.37864
47274,2965,10,0.6370199999999999
47276,2965,12,0.6398699999999999
47278,2965,14,0.8142799999999999
47280,2965,16,0.9999999999999999
47281,2966,1,6e-05
47283,2966,3,0.07676000000000001
47285,2966,5,0.16594
47287,2966,7,0.25187000000000004
47289,2966,9,0.4355300000000001
47291,2966,11,0.6363900000000001
47293,2966,13,0.6456900000000001
47295,2966,15,0.8331000000000001
47298,2967,2,0.08020000000000001
47300,2967,4,0.17011
47302,2967,6,0.25616
47304,2967,8,0.38846
47306,2967,10,0.62965
47308,2967,12,0.6321700000000001
47310,2967,14,0.8108900000000001
47312,2967,16,1.0000000000000002
47314,2968,2,0.08121
47316,2968,4,0.17205
47318,2968,6,0.26080000000000003
47320,2968,8,0.39112
47322,2968,10,0.63583
47324,2968,12,0.6389199999999999
47326,2968,14,0.8077499999999999
47328,2968,16,0.9999999999999998
47347,2970,3,0.09682
47348,2970,4,0.17543999999999998
47359,2970,15,0.8262999999999999
47361,2971,1,6e-05
47362,2971,2,0.09472
47363,2971,3,0.09472
47364,2971,4,0.17287
47365,2971,5,0.17287
47366,2971,6,0.25851999999999997
47367,2971,7,0.25851999999999997
47368,2971,8,0.38693
47369,2971,9,0.44136
47370,2971,10,0.62321
47371,2971,11,0.62322
47372,2971,12,0.62649
47373,2971,13,0.63235
47374,2971,14,0.78864
47375,2971,15,0.80568
47376,2971,16,1.0
47379,2972,3,0.09254
47380,2972,4,0.16907
47381,2972,5,0.16907
47382,2972,6,0.25379
47383,2972,7,0.25379
47384,2972,8,0.40128
47385,2972,9,0.45529000000000003
47386,2972,10,0.6333500000000001
47387,2972,11,0.6333700000000001
47388,2972,12,0.63599
47390,2972,14,0.79382
47392,2972,16,1.0
47410,2974,2,0.09593
47412,2974,4,0.17529
47414,2974,6,0.26215
47416,2974,8,0.41563
47418,2974,10,0.63803
47420,2974,12,0.64071
47422,2974,14,0.80508
47424,2974,16,1.0
47425,2975,1,0.00014
47427,2975,3,0.09868
47429,2975,5,0.1779
47431,2975,7,0.26461
47433,2975,9,0.47590999999999994
47435,2975,11,0.6433399999999999
47437,2975,13,0.65292
47439,2975,15,0.81765
47442,2976,2,0.09865
47444,2976,4,0.18026999999999999
47446,2976,6,0.26983
47448,2976,8,0.42696
47450,2976,10,0.65342
47452,2976,12,0.65639
47454,2976,14,0.81162
47456,2976,16,1.0
47474,2978,2,0.10108
47476,2978,4,0.18344
47478,2978,6,0.27397
47480,2978,8,0.43099
47482,2978,10,0.66333
47484,2978,12,0.66638
47486,2978,14,0.82633
47488,2978,16,1.0
47506,2980,2,0.10348
47508,2980,4,0.18787
47510,2980,6,0.28296
47512,2980,8,0.43208
47514,2980,10,0.66815
47516,2980,12,0.6713600000000001
47518,2980,14,0.8198900000000001
47520,2980,16,1.0
47521,2981,1,6e-05
47523,2981,3,0.10314000000000001
47525,2981,5,0.18814000000000003
47527,2981,7,0.28255
47529,2981,9,0.48969
47531,2981,11,0.66903
47533,2981,13,0.67908
47535,2981,15,0.83737
47537,2982,1,0.0001
47539,2982,3,0.10293000000000001
47541,2982,5,0.18817
47543,2982,7,0.28224
47545,2982,9,0.49033999999999994
47547,2982,11,0.6687799999999999
47549,2982,13,0.6790299999999999
47551,2982,15,0.8385799999999999
47553,2983,1,5e-05
47554,2983,2,0.10371
47555,2983,3,0.10371
47556,2983,4,0.19014
47557,2983,5,0.19014
47558,2983,6,0.28505
47559,2983,7,0.28505
47560,2983,8,0.42068000000000005
47561,2983,9,0.48085000000000006
47562,2983,10,0.66202
47260,2964,12,0.6455000000000001
47262,2964,14,0.79895
47264,2964,16,1.0
47265,2965,1,0.0001
47267,2965,3,0.07782
47269,2965,5,0.16513
47271,2965,7,0.24969
47273,2965,9,0.44054
47275,2965,11,0.6370499999999999
47277,2965,13,0.6466299999999999
47279,2965,15,0.8310599999999999
47282,2966,2,0.07676000000000001
47284,2966,4,0.16594
47286,2966,6,0.25187000000000004
47288,2966,8,0.3809600000000001
47290,2966,10,0.6363400000000001
47292,2966,12,0.6393900000000001
47294,2966,14,0.8160400000000001
47296,2966,16,1.0
47297,2967,1,7e-05
47299,2967,3,0.08020000000000001
47301,2967,5,0.17011
47303,2967,7,0.25616
47305,2967,9,0.44388000000000005
47307,2967,11,0.6296900000000001
47309,2967,13,0.6381700000000001
47311,2967,15,0.8277100000000002
47313,2968,1,0.00011
47315,2968,3,0.08121
47317,2968,5,0.17205
47319,2968,7,0.26080000000000003
47321,2968,9,0.44674
47323,2968,11,0.63586
47325,2968,13,0.6455399999999999
47327,2968,15,0.8239799999999998
47329,2969,1,6e-05
47330,2969,2,0.096
47331,2969,3,0.096
47332,2969,4,0.18613000000000002
47333,2969,5,0.18613000000000002
47334,2969,6,0.27317
47335,2969,7,0.27317
47336,2969,8,0.40438
47337,2969,9,0.45978
47338,2969,10,0.64481
47339,2969,11,0.64484
47340,2969,12,0.64782
47341,2969,13,0.6537599999999999
47342,2969,14,0.8098099999999999
47343,2969,15,0.8267599999999999
47344,2969,16,1.0
47345,2970,1,2e-05
47346,2970,2,0.09682
47349,2970,5,0.17543999999999998
47350,2970,6,0.26398
47351,2970,7,0.26398
47352,2970,8,0.39631
47353,2970,9,0.45292
47354,2970,10,0.63933
47355,2970,11,0.63938
47356,2970,12,0.64242
47357,2970,13,0.6483
47358,2970,14,0.81012
47360,2970,16,0.9999999999999999
47377,2972,1,7e-05
47378,2972,2,0.09254
47389,2972,13,0.64195
47391,2972,15,0.81035
47393,2973,1,3e-05
47394,2973,2,0.09445
47395,2973,3,0.09445
47396,2973,4,0.17308
47397,2973,5,0.17308
47398,2973,6,0.25846
47399,2973,7,0.25846
47400,2973,8,0.40895000000000004
47401,2973,9,0.46428
47402,2973,10,0.62913
47403,2973,11,0.62917
47404,2973,12,0.63201
47405,2973,13,0.638
47406,2973,14,0.79096
47407,2973,15,0.80712
47408,2973,16,1.0
47409,2974,1,3e-05
47411,2974,3,0.09593
47413,2974,5,0.17529
47415,2974,7,0.26215
47417,2974,9,0.47147
47419,2974,11,0.63805
47421,2974,13,0.64668
47423,2974,15,0.82238
47426,2975,2,0.09868
47428,2975,4,0.1779
47430,2975,6,0.26461
47432,2975,8,0.41999
47434,2975,10,0.6433099999999999
47436,2975,12,0.6465
47438,2975,14,0.80087
47440,2975,16,1.0
47441,2976,1,4e-05
47443,2976,3,0.09865
47445,2976,5,0.18026999999999999
47447,2976,7,0.26983
47449,2976,9,0.48254
47451,2976,11,0.65345
47453,2976,13,0.6626500000000001
47455,2976,15,0.82929
47457,2977,1,7e-05
47458,2977,2,0.09831
47459,2977,3,0.09831
47460,2977,4,0.18036
47461,2977,5,0.18036
47462,2977,6,0.27004
47463,2977,7,0.27004
47464,2977,8,0.43010000000000004
47465,2977,9,0.48478000000000004
47466,2977,10,0.65418
47467,2977,11,0.65421
47468,2977,12,0.65716
47469,2977,13,0.6635
47470,2977,14,0.8142699999999999
47471,2977,15,0.83192
47472,2977,16,1.0
47473,2978,1,4e-05
47475,2978,3,0.10108
47477,2978,5,0.18344
47479,2978,7,0.27397
47481,2978,9,0.48885
47483,2978,11,0.66335
47485,2978,13,0.67287
47487,2978,15,0.84371
47489,2979,1,7e-05
47490,2979,2,0.10138
47491,2979,3,0.10138
47492,2979,4,0.18588
47493,2979,5,0.18588
47494,2979,6,0.27804
47495,2979,7,0.27804
47496,2979,8,0.42519
47497,2979,9,0.48402
47498,2979,10,0.66168
47499,2979,11,0.66168
47500,2979,12,0.6649200000000001
47501,2979,13,0.6714800000000001
47502,2979,14,0.8232700000000001
47503,2979,15,0.84164
47504,2979,16,1.0
47505,2980,1,6e-05
47507,2980,3,0.10348
47509,2980,5,0.18787
47511,2980,7,0.28296
47513,2980,9,0.49156
47515,2980,11,0.6681900000000001
47517,2980,13,0.6779400000000001
47519,2980,15,0.8387300000000001
47522,2981,2,0.10314000000000001
47524,2981,4,0.18814000000000003
47526,2981,6,0.28255
47528,2981,8,0.43011
47530,2981,10,0.669
47532,2981,12,0.67231
47534,2981,14,0.82153
47536,2981,16,1.0
47538,2982,2,0.10293000000000001
47540,2982,4,0.18817
47542,2982,6,0.28224
47544,2982,8,0.43045999999999995
47546,2982,10,0.66875
47548,2982,12,0.67214
47550,2982,14,0.8228399999999999
47552,2982,16,0.9999999999999999
47569,2984,1,0.00014
47571,2984,3,0.10703
47573,2984,5,0.18489
47575,2984,7,0.28059
47577,2984,9,0.47280999999999995
47579,2984,11,0.65565
47581,2984,13,0.6656899999999999
47583,2984,15,0.83193
47585,2985,1,0.0001
47587,2985,3,0.10437
47589,2985,5,0.18026999999999999
47591,2985,7,0.27568
47593,2985,9,0.48667000000000005
47595,2985,11,0.66582
47597,2985,13,0.6761999999999999
47599,2985,15,0.8362399999999999
47602,2986,2,0.10065
47604,2986,4,0.19229000000000002
47606,2986,6,0.28429000000000004
47608,2986,8,0.44023
47610,2986,10,0.67056
47612,2986,12,0.67378
47614,2986,14,0.8209200000000001
47616,2986,16,1.0
47634,2988,2,0.09868
47636,2988,4,0.18623
47638,2988,6,0.27523
47640,2988,8,0.42205
47642,2988,10,0.6677799999999999
47644,2988,12,0.6705999999999999
47646,2988,14,0.8294999999999999
47648,2988,16,1.0
47649,2989,1,7e-05
47651,2989,3,0.09801
47653,2989,5,0.18551
47655,2989,7,0.26757
47657,2989,9,0.46807
47659,2989,11,0.66762
47661,2989,13,0.67706
47663,2989,15,0.84641
47665,2990,1,9e-05
47666,2990,2,0.09805000000000001
47667,2990,3,0.09805000000000001
47668,2990,4,0.18599000000000002
47669,2990,5,0.18599000000000002
47670,2990,6,0.26489
47671,2990,7,0.26489
47672,2990,8,0.41585000000000005
47673,2990,9,0.4606100000000001
47674,2990,10,0.66171
47675,2990,11,0.6617500000000001
47676,2990,12,0.6647700000000001
47677,2990,13,0.6714600000000001
47678,2990,14,0.82721
47679,2990,15,0.84287
47680,2990,16,1.0
47681,2991,1,0.00013
47683,2991,3,0.0891
47685,2991,5,0.17955
47687,2991,7,0.2621
47689,2991,9,0.45726000000000006
47691,2991,11,0.6581400000000001
47693,2991,13,0.66766
47695,2991,15,0.84043
47697,2992,1,9e-05
47698,2992,2,0.08716
47699,2992,3,0.08716
47700,2992,4,0.17284
47701,2992,5,0.17284
47702,2992,6,0.25359
47703,2992,7,0.25359
47704,2992,8,0.40335
47705,2992,9,0.44739999999999996
47706,2992,10,0.64385
47707,2992,11,0.64391
47708,2992,12,0.64664
47709,2992,13,0.65311
47710,2992,14,0.83088
47711,2992,15,0.84605
47712,2992,16,1.0
47714,2993,2,0.08915000000000001
47716,2993,4,0.1779
47718,2993,6,0.26056
47720,2993,8,0.39770000000000005
47722,2993,10,0.6416200000000001
47724,2993,12,0.64487
47726,2993,14,0.82872
47728,2993,16,1.0
49154,3083,2,0.06483
49157,3083,5,0.13926
49160,3083,8,0.31034
49163,3083,11,0.71761
49166,3083,14,0.86672
49171,3084,3,0.06788
49174,3084,6,0.22569
49177,3084,9,0.35999000000000003
49180,3084,12,0.7150700000000001
49183,3084,15,0.8773900000000001
49185,3085,1,0.00016
49188,3085,4,0.14176
49191,3085,7,0.22444999999999998
49194,3085,10,0.7159800000000001
49197,3085,13,0.72895
49200,3085,16,1.0
49218,3087,2,0.07669000000000001
49221,3087,5,0.14885
49224,3087,8,0.33403
49227,3087,11,0.707
49230,3087,14,0.8516999999999999
49234,3088,2,0.07834
49236,3088,4,0.15136
49238,3088,6,0.23177999999999999
49240,3088,8,0.33643
49242,3088,10,0.71426
49244,3088,12,0.71932
49246,3088,14,0.85086
49248,3088,16,0.9999999999999999
49250,3089,2,0.07933
49253,3089,5,0.15378
49256,3089,8,0.32981
49259,3089,11,0.70778
49262,3089,14,0.8476699999999999
49266,3090,2,0.07794999999999999
49269,3090,5,0.15208
49272,3090,8,0.33303
49275,3090,11,0.71807
49278,3090,14,0.84827
49281,3091,1,0.00017
49283,3091,3,0.07729
49285,3091,5,0.1491
49287,3091,7,0.23065000000000002
49289,3091,9,0.36450000000000005
49291,3091,11,0.70338
49293,3091,13,0.71655
49295,3091,15,0.86502
49298,3092,2,0.08256
49300,3092,4,0.15733
49302,3092,6,0.24069000000000002
49304,3092,8,0.33778
49306,3092,10,0.69641
49308,3092,12,0.7012999999999999
49310,3092,14,0.84561
47563,2983,11,0.66203
47564,2983,12,0.66561
47565,2983,13,0.67261
47566,2983,14,0.8182100000000001
47567,2983,15,0.8347300000000001
47568,2983,16,1.0
47570,2984,2,0.10703
47572,2984,4,0.18489
47574,2984,6,0.28059
47576,2984,8,0.41820999999999997
47578,2984,10,0.6556299999999999
47580,2984,12,0.6590199999999999
47582,2984,14,0.8151499999999999
47584,2984,16,1.0
47586,2985,2,0.10437
47588,2985,4,0.18026999999999999
47590,2985,6,0.27568
47592,2985,8,0.43308
47594,2985,10,0.66581
47596,2985,12,0.6691199999999999
47598,2985,14,0.8204099999999999
47600,2985,16,0.9999999999999999
47601,2986,1,8e-05
47603,2986,3,0.10065
47605,2986,5,0.19229000000000002
47607,2986,7,0.28429000000000004
47609,2986,9,0.49172
47611,2986,11,0.67059
47613,2986,13,0.6800900000000001
47615,2986,15,0.8368700000000001
47617,2987,1,7e-05
47618,2987,2,0.09908
47619,2987,3,0.09908
47620,2987,4,0.18775999999999998
47621,2987,5,0.18775999999999998
47622,2987,6,0.27795
47623,2987,7,0.27795
47624,2987,8,0.43026
47625,2987,9,0.4805
47626,2987,10,0.6827
47627,2987,11,0.68272
47628,2987,12,0.68587
47629,2987,13,0.6925399999999999
47630,2987,14,0.8295499999999999
47631,2987,15,0.84464
47632,2987,16,1.0
47633,2988,1,3e-05
47635,2988,3,0.09868
47637,2988,5,0.18623
47639,2988,7,0.27523
47641,2988,9,0.47204999999999997
47643,2988,11,0.6678099999999999
47645,2988,13,0.6770199999999998
47647,2988,15,0.84459
47650,2989,2,0.09801
47652,2989,4,0.18551
47654,2989,6,0.26757
47656,2989,8,0.418
47658,2989,10,0.6676
47660,2989,12,0.67074
47662,2989,14,0.83118
47664,2989,16,1.0
47682,2991,2,0.0891
47684,2991,4,0.17955
47686,2991,6,0.2621
47688,2991,8,0.41239000000000003
47690,2991,10,0.65812
47692,2991,12,0.66119
47694,2991,14,0.82542
47696,2991,16,1.0
47713,2993,1,0.00013
47715,2993,3,0.08915000000000001
47717,2993,5,0.1779
47719,2993,7,0.26056
47721,2993,9,0.44199000000000005
47723,2993,11,0.6416200000000001
47725,2993,13,0.65161
47727,2993,15,0.84357
47729,2994,1,9e-05
47730,2994,2,0.09126000000000001
47731,2994,3,0.09126000000000001
47732,2994,4,0.17997000000000002
47733,2994,5,0.17997000000000002
47734,2994,6,0.26213000000000003
47735,2994,7,0.26213000000000003
47736,2994,8,0.40164
47737,2994,9,0.44747
47738,2994,10,0.65151
47739,2994,11,0.65152
47740,2994,12,0.65492
47741,2994,13,0.6616599999999999
47742,2994,14,0.8275399999999999
47743,2994,15,0.8428699999999999
47744,2994,16,0.9999999999999999
47745,2995,1,0.00011
47746,2995,2,0.09038
47747,2995,3,0.09038
47748,2995,4,0.18111
47749,2995,5,0.18111
47750,2995,6,0.26581
47751,2995,7,0.26581
47752,2995,8,0.40720999999999996
47753,2995,9,0.45275999999999994
47754,2995,10,0.65884
47755,2995,11,0.65886
47756,2995,12,0.66214
47757,2995,13,0.6687
47758,2995,14,0.8241099999999999
47759,2995,15,0.8399399999999999
47760,2995,16,0.9999999999999999
47761,2996,1,0.00013
47762,2996,2,0.09141
47763,2996,3,0.09141
47764,2996,4,0.18378
47765,2996,5,0.18378
47766,2996,6,0.25995999999999997
47767,2996,7,0.25995999999999997
47768,2996,8,0.40213999999999994
47769,2996,9,0.44822999999999996
47770,2996,10,0.6525
47771,2996,11,0.65252
47772,2996,12,0.65565
47773,2996,13,0.66292
47774,2996,14,0.82107
47775,2996,15,0.83682
47776,2996,16,1.0
47777,2997,1,8e-05
47778,2997,2,0.09257
47779,2997,3,0.09257
47780,2997,4,0.17547000000000001
47781,2997,5,0.17547000000000001
47782,2997,6,0.25367
47783,2997,7,0.25367
47784,2997,8,0.39565
47785,2997,9,0.4427
47786,2997,10,0.64924
47787,2997,11,0.6492600000000001
47788,2997,12,0.6524300000000001
47789,2997,13,0.65973
47790,2997,14,0.81906
47791,2997,15,0.83484
47792,2997,16,1.0
47793,2998,1,7e-05
47794,2998,2,0.08375
47795,2998,3,0.08375
47796,2998,4,0.16809000000000002
47797,2998,5,0.16809000000000002
47798,2998,6,0.24642000000000003
47799,2998,7,0.24642000000000003
47800,2998,8,0.39264
47801,2998,9,0.43977
47802,2998,10,0.64873
47803,2998,11,0.6487700000000001
47804,2998,12,0.6521300000000001
47805,2998,13,0.65902
47806,2998,14,0.81948
47807,2998,15,0.83557
47808,2998,16,1.0
47825,3000,1,0.0001
47827,3000,3,0.08451
47829,3000,5,0.16764
47831,3000,7,0.24541000000000002
47833,3000,9,0.43439
47835,3000,11,0.64576
47837,3000,13,0.65568
47839,3000,15,0.83407
47841,3001,1,0.00013
47843,3001,3,0.08295000000000001
47845,3001,5,0.16671000000000002
47847,3001,7,0.24456000000000003
47849,3001,9,0.4337500000000001
47851,3001,11,0.64609
47853,3001,13,0.6554800000000001
47855,3001,15,0.83452
47857,3002,1,0.00012
47858,3002,2,0.08313999999999999
47859,3002,3,0.08313999999999999
47860,3002,4,0.16752
47861,3002,5,0.16752
47862,3002,6,0.24531
47863,3002,7,0.24531
47864,3002,8,0.37890999999999997
47865,3002,9,0.43172999999999995
47866,3002,10,0.64506
47867,3002,11,0.6450899999999999
47868,3002,12,0.6483
47869,3002,13,0.65435
47870,3002,14,0.81655
47871,3002,15,0.83345
47872,3002,16,1.0
47873,3003,1,6e-05
47875,3003,3,0.08352000000000001
47877,3003,5,0.16933
47879,3003,7,0.24916
47881,3003,9,0.43112999999999996
47883,3003,11,0.64347
47885,3003,13,0.65323
47887,3003,15,0.83245
47890,3004,2,0.08423
47892,3004,4,0.17031000000000002
47894,3004,6,0.25079
47896,3004,8,0.37160000000000004
47898,3004,10,0.6410800000000001
47900,3004,12,0.64436
47902,3004,14,0.8153
47904,3004,16,1.0
47905,3005,1,0.00012
47907,3005,3,0.08532999999999999
47909,3005,5,0.17109999999999997
47911,3005,7,0.25128999999999996
47913,3005,9,0.42439
47915,3005,11,0.63925
47917,3005,13,0.6493599999999999
47919,3005,15,0.83056
47921,3006,1,8e-05
47922,3006,2,0.08746
47923,3006,3,0.08746
47924,3006,4,0.17526999999999998
47925,3006,5,0.17526999999999998
47926,3006,6,0.25712
47927,3006,7,0.25712
47928,3006,8,0.37775000000000003
47929,3006,9,0.43221000000000004
47930,3006,10,0.63212
47931,3006,11,0.63213
47932,3006,12,0.63546
47933,3006,13,0.64209
47934,3006,14,0.8106
47935,3006,15,0.82841
47936,3006,16,1.0
47938,3007,2,0.08542
47940,3007,4,0.17076
47942,3007,6,0.24908999999999998
47944,3007,8,0.36999
47946,3007,10,0.61983
47948,3007,12,0.62317
47950,3007,14,0.81375
47952,3007,16,1.0
47953,3008,1,0.0001
47955,3008,3,0.08422
47957,3008,5,0.1696
47959,3008,7,0.24999
47961,3008,9,0.41745
47963,3008,11,0.6130599999999999
47965,3008,13,0.6223799999999999
47967,3008,15,0.8289899999999999
47969,3009,1,0.00012
47970,3009,2,0.08352
47971,3009,3,0.08352
47972,3009,4,0.16857
47973,3009,5,0.16857
47974,3009,6,0.24569
47975,3009,7,0.24569
47976,3009,8,0.36297
47977,3009,9,0.40836
47978,3009,10,0.6271100000000001
47979,3009,11,0.6271300000000001
47980,3009,12,0.6307100000000001
47981,3009,13,0.6365200000000001
47982,3009,14,0.8188500000000001
47983,3009,15,0.8355300000000001
47984,3009,16,1.0
47986,3010,2,0.08286
47988,3010,4,0.16473
47990,3010,6,0.24369
47992,3010,8,0.36302999999999996
47994,3010,10,0.6234299999999999
47996,3010,12,0.6269399999999999
47998,3010,14,0.8167099999999999
48000,3010,16,1.0
48002,3011,2,0.08462
48004,3011,4,0.16111
48006,3011,6,0.24
48008,3011,8,0.35945
48010,3011,10,0.6222
48012,3011,12,0.6257199999999999
48014,3011,14,0.8157899999999999
48016,3011,16,0.9999999999999999
48033,3013,1,0.00011
48035,3013,3,0.08478
48037,3013,5,0.16182
48039,3013,7,0.24417
48041,3013,9,0.40886
48043,3013,11,0.63902
48045,3013,13,0.64888
48047,3013,15,0.8424300000000001
48050,3014,2,0.08565
48052,3014,4,0.16046
48054,3014,6,0.24017
48056,3014,8,0.35979
48058,3014,10,0.62399
48060,3014,12,0.6274200000000001
48062,3014,14,0.80539
48064,3014,16,1.0
48086,3016,6,0.23976000000000003
48088,3016,8,0.37853000000000003
48090,3016,10,0.6262500000000001
48092,3016,12,0.6295900000000001
48094,3016,14,0.8072100000000001
48096,3016,16,1.0
48113,3018,1,5e-05
48115,3018,3,0.08506999999999999
48117,3018,5,0.15378999999999998
48119,3018,7,0.23581999999999997
48121,3018,9,0.41442
48123,3018,11,0.61968
48125,3018,13,0.62954
48127,3018,15,0.81985
48129,3019,1,9e-05
48130,3019,2,0.08686
48131,3019,3,0.08686
48132,3019,4,0.15603
48133,3019,5,0.15603
48134,3019,6,0.23835
47809,2999,1,5e-05
47810,2999,2,0.08417999999999999
47811,2999,3,0.08417999999999999
47812,2999,4,0.16723
47813,2999,5,0.16723
47814,2999,6,0.24733
47815,2999,7,0.24733
47816,2999,8,0.37989
47817,2999,9,0.42749000000000004
47818,2999,10,0.641
47819,2999,11,0.64102
47820,2999,12,0.64425
47821,2999,13,0.65151
47822,2999,14,0.81467
47823,2999,15,0.8314900000000001
47824,2999,16,1.0
47826,3000,2,0.08451
47828,3000,4,0.16764
47830,3000,6,0.24541000000000002
47832,3000,8,0.37574
47834,3000,10,0.64574
47836,3000,12,0.64917
47838,3000,14,0.81697
47840,3000,16,1.0
47842,3001,2,0.08295000000000001
47844,3001,4,0.16671000000000002
47846,3001,6,0.24456000000000003
47848,3001,8,0.37611000000000006
47850,3001,10,0.64605
47852,3001,12,0.6493800000000001
47854,3001,14,0.8185800000000001
47856,3001,16,1.0
47874,3003,2,0.08352000000000001
47876,3003,4,0.16933
47878,3003,6,0.24916
47880,3003,8,0.38031
47882,3003,10,0.64342
47884,3003,12,0.64716
47886,3003,14,0.81582
47888,3003,16,1.0
47889,3004,1,0.00014
47891,3004,3,0.08423
47893,3004,5,0.17031000000000002
47895,3004,7,0.25079
47897,3004,9,0.42368000000000006
47899,3004,11,0.6411100000000001
47901,3004,13,0.6504800000000001
47903,3004,15,0.83135
47906,3005,2,0.08532999999999999
47908,3005,4,0.17109999999999997
47910,3005,6,0.25128999999999996
47912,3005,8,0.37105
47914,3005,10,0.63923
47916,3005,12,0.64299
47918,3005,14,0.8144399999999999
47920,3005,16,1.0
47937,3007,1,7e-05
47939,3007,3,0.08542
47941,3007,5,0.17076
47943,3007,7,0.24908999999999998
47945,3007,9,0.42404
47947,3007,11,0.61987
47949,3007,13,0.62935
47951,3007,15,0.82999
47954,3008,2,0.08422
47956,3008,4,0.1696
47958,3008,6,0.24999
47960,3008,8,0.37105
47962,3008,10,0.6130599999999999
47964,3008,12,0.6162399999999999
47966,3008,14,0.8117699999999999
47968,3008,16,0.9999999999999999
47985,3010,1,0.00015
47987,3010,3,0.08286
47989,3010,5,0.16473
47991,3010,7,0.24369
47993,3010,9,0.40247
47995,3010,11,0.6234999999999999
47997,3010,13,0.6330199999999999
47999,3010,15,0.83329
48001,3011,1,9e-05
48003,3011,3,0.08462
48005,3011,5,0.16111
48007,3011,7,0.24
48009,3011,9,0.40031
48011,3011,11,0.62222
48013,3011,13,0.6322399999999999
48015,3011,15,0.8321899999999999
48017,3012,1,0.00011
48018,3012,2,0.08508
48019,3012,3,0.08508
48020,3012,4,0.16204000000000002
48021,3012,5,0.16204000000000002
48022,3012,6,0.24202
48023,3012,7,0.24202
48024,3012,8,0.3632
48025,3012,9,0.40481
48026,3012,10,0.63083
48027,3012,11,0.63084
48028,3012,12,0.63452
48029,3012,13,0.64106
48030,3012,14,0.8146199999999999
48031,3012,15,0.83154
48032,3012,16,1.0
48034,3013,2,0.08478
48036,3013,4,0.16182
48038,3013,6,0.24417
48040,3013,8,0.36605
48042,3013,10,0.63897
48044,3013,12,0.64258
48046,3013,14,0.8251200000000001
48048,3013,16,1.0
48049,3014,1,4e-05
48051,3014,3,0.08565
48053,3014,5,0.16046
48055,3014,7,0.24017
48057,3014,9,0.39985
48059,3014,11,0.6240600000000001
48061,3014,13,0.6336900000000001
48063,3014,15,0.82176
48065,3015,1,0.0001
48066,3015,2,0.08786000000000001
48067,3015,3,0.08786000000000001
48068,3015,4,0.16626000000000002
48069,3015,5,0.16626000000000002
48070,3015,6,0.24779
48071,3015,7,0.24779
48072,3015,8,0.36891
48073,3015,9,0.41048
48074,3015,10,0.61844
48075,3015,11,0.61847
48076,3015,12,0.62207
48077,3015,13,0.62837
48078,3015,14,0.80309
48079,3015,15,0.8199
48080,3015,16,1.0
48081,3016,1,0.00014
48082,3016,2,0.08411
48083,3016,3,0.08411
48084,3016,4,0.16010000000000002
48085,3016,5,0.16010000000000002
48087,3016,7,0.23976000000000003
48089,3016,9,0.41901000000000005
48091,3016,11,0.6262800000000001
48093,3016,13,0.6357800000000001
48095,3016,15,0.82371
48097,3017,1,0.0001
48098,3017,2,0.08548
48099,3017,3,0.08548
48100,3017,4,0.15303
48101,3017,5,0.15303
48102,3017,6,0.23453000000000002
48103,3017,7,0.23453000000000002
48104,3017,8,0.37658
48105,3017,9,0.41818
48106,3017,10,0.62233
48107,3017,11,0.6223500000000001
48108,3017,12,0.62582
48109,3017,13,0.6323500000000001
48110,3017,14,0.80474
48111,3017,15,0.82155
48112,3017,16,1.0
48114,3018,2,0.08506999999999999
48116,3018,4,0.15378999999999998
48118,3018,6,0.23581999999999997
48120,3018,8,0.37844
48122,3018,10,0.61964
48124,3018,12,0.62324
48126,3018,14,0.80313
48128,3018,16,1.0
48146,3020,2,0.08701
48148,3020,4,0.15716000000000002
48150,3020,6,0.24036000000000002
48152,3020,8,0.38673
48154,3020,10,0.6381
48156,3020,12,0.64177
48158,3020,14,0.8129199999999999
48160,3020,16,0.9999999999999999
48178,3022,2,0.08926999999999999
48180,3022,4,0.16141
48182,3022,6,0.24797999999999998
48184,3022,8,0.39769999999999994
48186,3022,10,0.63633
48188,3022,12,0.6404899999999999
48190,3022,14,0.8190899999999999
48192,3022,16,0.9999999999999999
48193,3023,1,0.00012
48195,3023,3,0.09179999999999999
48197,3023,5,0.16471
48199,3023,7,0.25129999999999997
48201,3023,9,0.43011
48203,3023,11,0.63403
48205,3023,13,0.645
48207,3023,15,0.8389800000000001
48209,3024,1,0.00012
