id,PreScreen_Q1,Commitment_Q1,Commitment_Q2,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Manipulation_Q1,QD2,QD2_1_TEXT,QD3_1,QD3_2,QD3_3,QD3_4,QD3_5,QD3_6,QD3_7,QD4,QD5,rnum,pi1,pi2,pi3,pi4,pi5,pi6,pi7,rnum_age,age1,age2,first_name1,first_name2,pol_exp1,pol_exp2,career1,career2
88,Yes,"Yes, I will",purple,,,,,,Candidate 2,,,Candidate 1,Age,41,,,,,White,,,No,Male,0.7777975522395684,0,0,0,0,0.5,1,1,0.5237049978514446,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
89,Yes,"Yes, I will",purple,,,Candidate 1,,,,,,Candidate 1,Age,32,,,Black or African American,,,,,No,Male,0.04378829035996186,0,0,0,0,0.5,1,1,0.7137997317392845,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
90,Yes,"Yes, I will",purple,,Candidate 1,,,,,,,Candidate 2,Age,56,,,,,White,,,No,Female,0.03142283531637462,0,0,0,0,0.5,1,1,0.4528734733939342,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
91,Yes,"Yes, I will",purple,,Candidate 2,,,,,,,Candidate 1,Age,21,,,,,White,,,No,Female,0.6914221762426714,0,0,0,0,0.5,1,1,0.03284890275282061,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
92,Yes,"Yes, I will",Purple,,,,,Candidate 1,,,,Candidate 1,Age,49,,,Black or African American,,,,,No,Female,0.684962010170557,0,0,0,0,0.5,1,1,0.8581042620023024,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
93,Yes,"Yes, I will",purple,,,,,,Candidate 1,,,Candidate 1,Age,71,,,,,White,,,No,Female,0.7191827042771463,0,0,0,0,0.5,1,1,0.8595276064843702,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
94,Yes,"Yes, I will",purple,,,,Candidate 1,,,,,Candidate 2,Age,50,,Asian,,,,,,No,Male,0.9209044182023276,0,0,0,0,0.5,1,1,0.0748906484979416,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
95,Yes,"Yes, I will",purple,,,,,Candidate 1,,,,Candidate 2,Age,29,,,,,White,,,No,Female,0.12075854561309296,0,0,0,0,0.5,1,1,0.4177278064698278,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
96,Yes,"Yes, I will",purple,Candidate 1,,,,,,,,Candidate 2,Age,39,,,,,White,,,No,Male,0.7344632946733533,0,0,0,0,0.5,1,1,0.19869639892100735,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
97,Yes,"Yes, I will",purple,Candidate 2,,,,,,,,Candidate 1,Prefer not to disclose,,,Asian,,,,,,No,Female,0.34895679875019864,0,0,0,0,0.5,1,1,0.9120705234613434,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
98,Yes,"Yes, I will",purple,,,Candidate 2,,,,,,Candidate 1,Age,54,,,,,White,,,No,Female,0.13056214040391198,0,0,0,0,0.5,1,1,0.7655757222710121,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
99,Yes,"Yes, I will",purple,,,,,Candidate 2,,,,Candidate 1,Age,31,,,,,White,,,No,Male,0.4826825108571636,0,0,0,0,0.5,1,1,0.8856041214628154,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
100,Yes,"Yes, I will",purple,,,,,,,,Candidate 2,Candidate 1,Age,34,,,,,White,,,Yes,Female,0.5499385049450068,0,0,0,0,0.5,1,1,0.815432868854942,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
101,Yes,"Yes, I will",Purple,,Candidate 1,,,,,,,Candidate 2,Age,30,,,,,White,,,No,Female,0.27719338337825455,0,0,0,0,0.5,1,1,0.23046008875371424,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
102,Yes,"Yes, I will",purple,,,,Candidate 2,,,,,Candidate 1,Age,65,,,,,White,,,No,Male,0.5157338104945919,0,0,0,0,0.5,1,1,0.6930478873413634,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
103,Yes,"Yes, I will",purple,,,Candidate 1,,,,,,Candidate 1,Age,36,,,,,White,,,No,Male,0.4768079150181282,0,0,0,0,0.5,1,1,0.6494676260392804,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
104,Yes,"Yes, I will",purple,,,Candidate 1,,,,,,Candidate 2,Age,29,,,,,White,,,No,Male,0.00184708484491498,0,0,0,0,0.5,1,1,0.14365441728002729,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
105,Yes,"Yes, I will",purple,Candidate 1,,,,,,,,Candidate 2,Age,65,,,,,White,,,No,Female,0.6581689344388826,0,0,0,0,0.5,1,1,0.3336315789105444,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
106,Yes,"Yes, I will",purple,Candidate 2,,,,,,,,Candidate 1,Age,51,,,,,White,,,No,Female,0.9465162672443586,0,0,0,0,0.5,1,1,0.674352528684389,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
107,Yes,"Yes, I will",purple,,Candidate 1,,,,,,,Candidate 2,Age,24,,,,,White,,,Yes,Female,0.5980168058532329,0,0,0,0,0.5,1,1,0.00208392925608994,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
108,Yes,"Yes, I will",purple,,,,,,Candidate 1,,,Candidate 2,Age,21,,,Black or African American,,,,,No,Female,0.6351821614976931,0,0,0,0,0.5,1,1,0.0295168773805529,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
109,Yes,"Yes, I will",purple,Candidate 2,,,,,,,,Candidate 1,Age,68,,,,,White,,,No,Female,0.8660049482402403,0,0,0,0,0.5,1,1,0.6690756063137845,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
110,Yes,"Yes, I will",purple,,,,,,,Candidate 2,,Candidate 1,Age,23,,,,,White,,,No,Female,0.7511183409372154,0,0,0,0,0.5,1,1,0.8995743293547012,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
111,Yes,"Yes, I will",purple,,,,Candidate 1,,,,,Candidate 2,Age,51,,,,,White,,,No,Female,0.6957857026010252,0,0,0,0,0.5,1,1,0.45528034247813753,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
112,Yes,"Yes, I will",purple,,,,,,,,Candidate 1,Candidate 2,Age,27,,,Black or African American,,,,,Yes,Female,0.6197991281793916,0,0,0,0,0.5,1,1,0.08289981518939599,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
113,Yes,"Yes, I will",Purple,,,,,,,,Candidate 1,Candidate 1,Age,22,,Asian,,,,,,No,Female,0.09306863092190322,0,0,0,0,0.5,1,1,0.6724878239148501,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
114,Yes,"Yes, I will",Purple,Candidate 2,,,,,,,,I don't know,Age,44,,,,,White,,,No,Male,0.43461853951090446,0,0,0,0,0.5,1,1,0.9133493839561356,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
115,Yes,"Yes, I will",purple,,,,Candidate 2,,,,,Candidate 1,Age,42,,Asian,,,,,,No,Male,0.5834698904267209,0,0,0,0,0.5,1,1,0.8763264123993755,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
116,Yes,"Yes, I will",purple,,,,,,,,Candidate 2,Candidate 1,Age,23,,,Black or African American,,,,,No,Female,0.9429964411405372,0,0,0,0,0.5,1,1,0.8445435447722076,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
117,Yes,"Yes, I will",purple,,,,,,,,Candidate 1,Candidate 1,Age,41,,,,,White,,,No,Male,0.7211967382396564,0,0,0,0,0.5,1,1,0.7760042587239305,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
118,Yes,"Yes, I will",purple,,Candidate 2,,,,,,,Candidate 2,Age,40,,,,,White,,,Yes,Female,0.6614421083734935,0,0,0,0,0.5,1,1,0.3317976441075554,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
119,Yes,"Yes, I will",purple,Candidate 2,,,,,,,,Candidate 1,Age,53,,,,,White,,,No,Male,0.3605000086502405,0,0,0,0,0.5,1,1,0.6551079178822944,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
120,Yes,"Yes, I will",purple,,Candidate 2,,,,,,,I don't know,Age,61,,,Black or African American,,,,,No,Female,0.4515321015965967,0,0,0,0,0.5,1,1,0.6552215043118274,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
121,Yes,"Yes, I will",purple,,,,,,Candidate 1,,,Candidate 2,Age,42,,,,,White,,,No,Male,0.8141293078228201,0,0,0,0,0.5,1,1,0.4429138171120812,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
122,Yes,"Yes, I will",purple,,,,,Candidate 1,,,,Candidate 2,Age,67,,,,,White,,,No,Female,0.5791881856460097,0,0,0,0,0.5,1,1,0.472252978587582,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
123,Yes,"Yes, I will",purple,,,,,,,,Candidate 1,Candidate 2,Age,41,,,,,White,,,No,Prefer not to disclose,0.14055703280972248,0,0,0,0,0.5,1,1,0.16837102644340393,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
124,Yes,"Yes, I will",purple,,,,,,,,Candidate 1,Candidate 1,Age,35,,,,,White,,,Yes,Male,0.5530215170125061,0,0,0,0,0.5,1,1,0.6193686012689417,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
125,Yes,"Yes, I will",purple,,,,,,,Candidate 2,,Candidate 1,Age,43,,,,,White,,,No,Male,0.8421073283166874,0,0,0,0,0.5,1,1,0.7530525258632965,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
126,Yes,"Yes, I will",Purple,,,,Candidate 2,,,,,Candidate 1,Age,54,,,,,White,,,No,Female,0.6391058926561628,0,0,0,0,0.5,1,1,0.9188355649632484,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
127,Yes,"Yes, I will",purple,,,,,,,,Candidate 1,Candidate 2,Age,33,,,,,,Other,,Yes,Male,0.8520426787091518,0,0,0,0,0.5,1,1,0.22079651877768255,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
128,Yes,"Yes, I will",purple,,,,Candidate 2,,,,,Candidate 1,Age,38,,,,,White,,,No,Female,0.3501313597313434,0,0,0,0,0.5,1,1,0.9082658246411628,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
129,Yes,"Yes, I will",purple,Candidate 2,,,,,,,,Candidate 1,Age,24,,Asian,,,,,,No,Female,0.24592248030144775,0,0,0,0,0.5,1,1,0.589214476661108,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
130,Yes,"Yes, I will",purple,Candidate 1,,,,,,,,Candidate 1,Age,22,,,Black or African American,,,,,No,Male,0.6022396179852634,0,0,0,0,0.5,1,1,0.3905995957065838,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
131,Yes,"Yes, I will",purple,,,,,Candidate 1,,,,Candidate 2,Age,20,,Asian,,,,,,No,Male,0.9550696827832306,0,0,0,0,0.5,1,1,0.49079982063053174,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
132,Yes,"Yes, I will",purple,,,,,,Candidate 1,,,Candidate 2,Age,38,,Asian,,,,,,No,Female,0.3808445274785265,0,0,0,0,0.5,1,1,0.4169067748395975,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
133,Yes,"Yes, I will",purple,,,,,Candidate 2,,,,Candidate 1,Age,64,,,,,White,,,No,Female,0.6208933297593364,0,0,0,0,0.5,1,1,0.526049841550656,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
134,Yes,"Yes, I will",Purple,Candidate 1,,,,,,,,Candidate 2,Age,59,American Indian or Alaska Native,,,,White,,,No,Female,0.36289118937284015,0,0,0,0,0.5,1,1,0.22866700362150255,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
135,Yes,"Yes, I will",purple,,,,,,Candidate 1,,,Candidate 2,Age,38,,,Black or African American,,,,,No,Male,0.4565335988198718,0,0,0,0,0.5,1,1,0.12657906560380455,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
136,Yes,"Yes, I will",purple,,,,,Candidate 2,,,,Candidate 1,Age,37,,,,,White,,,No,Female,0.5337127266763041,0,0,0,0,0.5,1,1,0.7507633859642696,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
137,Yes,"Yes, I will",purple,,,,,Candidate 1,,,,Candidate 2,Age,41,,,,,White,,,No,Female,0.3712720850881357,0,0,0,0,0.5,1,1,0.4506430906361535,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
138,Yes,"Yes, I will",purple,,,,,,Candidate 2,,,Candidate 1,Age,41,,,,,White,,,No,Female,0.07409761940922999,0,0,0,0,0.5,1,1,0.5128511934338257,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
139,Yes,"Yes, I will",purple,Candidate 2,,,,,,,,Candidate 1,Age,,,,,,White,,,No,Male,0.4396858989353491,0,0,0,0,0.5,1,1,0.9642279788302788,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
140,Yes,"Yes, I will",purple,,Candidate 2,,,,,,,Candidate 1,Age,33,,,,,White,,,No,Male,0.7703723550705175,0,0,0,0,0.5,1,1,0.8103467928735415,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
141,Yes,"Yes, I will",purple,,,,,,,,Candidate 2,Candidate 1,Age,31,,,,,White,,,No,Female,0.20247100531181111,0,0,0,0,0.5,1,1,0.834330378760195,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
142,Yes,"Yes, I will",purple,,,,,,,,Candidate 1,Candidate 2,Age,27,,,,,White,,,No,Female,0.31818553184116855,0,0,0,0,0.5,1,1,0.18395046311988272,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
143,Yes,"Yes, I will",purple,,,,Candidate 2,,,,,Candidate 1,Age,48,,,,,White,,,No,Female,0.4105422746880311,0,0,0,0,0.5,1,1,0.7874459702957994,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
144,Yes,"Yes, I will",purple,,,Candidate 2,,,,,,Candidate 1,Age,41,,,Black or African American,,,,,No,Male,0.8592729386545888,0,0,0,0,0.5,1,1,0.8377896330407331,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
145,Yes,"Yes, I will",purple,,,,Candidate 1,,,,,Candidate 2,Age,24,,Asian,,,,,,No,Female,0.12159392263777412,0,0,0,0,0.5,1,1,0.3717850866661838,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
146,Yes,"Yes, I will",purple,Candidate 1,,,,,,,,Candidate 2,Age,32,,,,,White,,,No,Male,0.3796848120120552,0,0,0,0,0.5,1,1,0.09289365473503564,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
147,Yes,"Yes, I will",purple,,,,,Candidate 1,,,,Candidate 1,Age,32,,,,,White,,,No,Male,0.6570557420274838,0,0,0,0,0.5,1,1,0.8427941901243279,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
148,Yes,"Yes, I will",purple,,,,,,,,Candidate 2,Candidate 1,Age,22,,,,,White,,,No,Female,0.7584806184187719,0,0,0,0,0.5,1,1,0.7810524519954465,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
149,Yes,"Yes, I will",Purple,Candidate 1,,,,,,,,Candidate 2,Age,32,,,Black or African American,,White,,,No,Female,0.1274313710460978,0,0,0,0,0.5,1,1,0.10261117343385964,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
150,Yes,"Yes, I will",Purple,,,,Candidate 2,,,,,Candidate 1,Age,35,,,Black or African American,,,,,No,Female,0.6828678691952648,0,0,0,0,0.5,1,1,0.8327652338968509,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
151,Yes,"Yes, I will",purple,,,Candidate 2,,,,,,Candidate 1,Age,30,,Asian,,,,,,No,Male,0.7439423489253834,0,0,0,0,0.5,1,1,0.94435358861097,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
152,Yes,"Yes, I will",purple,Candidate 2,,,,,,,,Candidate 1,Age,39,,,,,White,,,No,Male,0.3247600524511095,0,0,0,0,0.5,1,1,0.6969101940507326,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
153,Yes,"Yes, I will",Purple,Candidate 1,,,,,,,,I don't know,Age,28,,,,,White,,,No,Male,0.93314561595515,0,0,0,0,0.5,1,1,0.1043546570242277,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
154,Yes,"Yes, I will",purple,,Candidate 2,,,,,,,Candidate 1,Age,36,,,,,White,,,No,Male,0.42758147381888273,0,0,0,0,0.5,1,1,0.8737168712247435,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
155,Yes,"Yes, I will",purple,Candidate 1,,,,,,,,Candidate 1,Age,31,,,,,White,,,No,Male,0.6404827329424403,0,0,0,0,0.5,1,1,0.86590979152031,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
156,Yes,"Yes, I will",Purple,,,,Candidate 1,,,,,Candidate 2,Age,34,,,,,White,,,No,Female,0.8177158294286848,0,0,0,0,0.5,1,1,0.22659556549661689,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
157,Yes,"Yes, I will",purple,,,,,Candidate 1,,,,Candidate 2,Age,27,,,,,White,,,Yes,Female,0.602627145965264,0,0,0,0,0.5,1,1,0.46078314782604185,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
158,Yes,"Yes, I will",purple,,,,,,Candidate 1,,,Candidate 2,Age,49,,,,,White,,,Yes,Male,0.5998825425281847,0,0,0,0,0.5,1,1,0.45519448920506855,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
159,Yes,"Yes, I will",purple,Candidate 1,,,,,,,,Candidate 2,Age,41,,,,,White,,,No,Female,0.5478197672748518,0,0,0,0,0.5,1,1,0.30084625289329475,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
160,Yes,"Yes, I will",purple,,,,Candidate 1,,,,,Candidate 2,Age,25,,,,,White,,,No,Female,0.5013810718668115,0,0,0,0,0.5,1,1,0.19190630600599257,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
161,Yes,"Yes, I will",purple,,,,,,,,Candidate 2,Candidate 1,Age,50,,,,,White,,,No,Female,0.2656976022444893,0,0,0,0,0.5,1,1,0.7550418183102835,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
162,Yes,"Yes, I will",purple,,,,Candidate 1,,,,,Candidate 2,Age,29,,,,,White,,,No,Female,0.963349746764486,0,0,0,0,0.5,1,1,0.3131353003701976,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
163,Yes,"Yes, I will",purple,,,,,,Candidate 2,,,Candidate 2,Age,22,,,,,,Other,,Yes,Male,0.7945174490554532,0,0,0,0,0.5,1,1,0.07272742061706433,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
164,Yes,"Yes, I will",purple,,,,,,Candidate 2,,,Candidate 1,Age,61,,,,,White,,,No,Female,0.17658226056410517,0,0,0,0,0.5,1,1,0.9240587386125836,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
165,Yes,"Yes, I will",purple,,,,Candidate 2,,,,,Candidate 2,Age,47,,,,,White,,,No,Male,0.6530582140323375,0,0,0,0,0.5,1,1,0.45693155458591217,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
166,Yes,"Yes, I will",purple,,,,,,,Candidate 2,,Candidate 1,Age,33,,,,,White,Other,,Yes,Male,0.2309117331707179,0,0,0,0,0.5,1,1,0.8736927224960394,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
167,Yes,"Yes, I will",purple,,,,,,Candidate 1,,,Candidate 2,Age,21,,,,,White,,,No,Male,0.8168350143397308,0,0,0,0,0.5,1,1,0.02831953718055029,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
168,Yes,"Yes, I will",purple,,,,Candidate 1,,,,,Candidate 2,Age,32,,,,,White,,,No,Female,0.09986419256307748,0,0,0,0,0.5,1,1,0.3593105320723985,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
169,Yes,"Yes, I will",purple,,,,,,,,Candidate 2,Candidate 2,Age,29,,,,,,Other,,Yes,Female,0.2401347072422818,0,0,0,0,0.5,1,1,0.1529364891240691,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
170,Yes,"Yes, I will",Purple,,,,Candidate 1,,,,,Candidate 2,Age,35,,,,,White,,,Yes,Male,0.9224105090653548,0,0,0,0,0.5,1,1,0.02769771847587491,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
171,Yes,"Yes, I will",purple,,,,,Candidate 1,,,,Candidate 2,Age,34,,,,,White,,,No,Male,0.9234969690263964,0,0,0,0,0.5,1,1,0.3174334078369274,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
172,Yes,"Yes, I will",purple,,,Candidate 2,,,,,,Candidate 1,Age,45,,,,,White,,,No,Female,0.3205573112518893,0,0,0,0,0.5,1,1,0.6736431738067519,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
173,Yes,"Yes, I will",purple,,,,Candidate 1,,,,,Candidate 2,Age,51,,,,,White,,,No,Female,0.6708660197143597,0,0,0,0,0.5,1,1,0.20723329442721636,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
174,Yes,"Yes, I will",purple,,,,,Candidate 2,,,,Candidate 1,Age,28,,,Black or African American,,,,,No,Male,0.572318048815317,0,0,0,0,0.5,1,1,0.6721540029794336,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
175,Yes,"Yes, I will",purple,,Candidate 1,,,,,,,Candidate 2,Age,47,,,,,White,,,No,Female,0.21714798575666452,0,0,0,0,0.5,1,1,0.0317147274109802,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
176,Yes,"Yes, I will",purple,,,,,Candidate 2,,,,Candidate 1,Age,33,,,,,White,,,No,Female,0.6819957964313207,0,0,0,0,0.5,1,1,0.6264278859892924,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
177,Yes,"Yes, I will",purple,,Candidate 1,,,,,,,Candidate 1,Age,40,,,,,White,,,No,Male,0.3004674395314575,0,0,0,0,0.5,1,1,0.5252340397623447,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
178,Yes,"Yes, I will",purple,,,,,,Candidate 2,,,Candidate 1,Age,68,,,,,White,,,No,Female,0.12944258310120613,0,0,0,0,0.5,1,1,0.749110510747207,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
